"Determination Sans";20;False;False;1;0;1;1
32;478;154;6;32;6;0
33;448;154;8;26;10;0
34;2;188;10;16;12;0
35;18;36;14;26;16;0
36;124;36;12;30;14;0
37;390;2;14;26;16;0
38;342;2;14;26;16;0
39;116;188;4;16;6;0
40;468;154;8;26;10;0
41;458;154;8;26;10;0
42;228;36;16;22;18;0
43;332;154;12;22;14;0
44;58;188;4;30;6;0
45;24;188;8;18;10;0
46;88;188;4;26;6;0
47;246;36;12;28;14;0
48;310;98;12;26;14;0
49;408;70;12;26;14;0
50;382;36;12;26;14;0
51;30;70;12;26;14;0
52;424;36;12;26;14;0
53;312;36;12;26;14;0
54;394;70;12;26;14;0
55;72;98;12;26;14;0
56;212;70;12;26;14;0
57;240;70;12;26;14;0
58;82;188;4;26;6;0
59;64;188;4;30;6;0
60;346;154;10;26;12;0
61;404;154;12;20;14;0
62;370;154;10;26;12;0
63;422;98;12;26;14;0
64;240;98;12;26;14;0
65;142;126;12;26;14;0
66;338;98;12;26;14;0
67;366;70;12;26;14;0
68;338;70;12;26;14;0
69;396;36;12;26;14;0
70;128;126;12;26;14;0
71;408;98;12;26;14;0
72;100;98;12;26;14;0
73;464;98;12;26;14;0
74;2;70;12;26;14;0
75;114;98;12;26;14;0
76;114;126;12;26;14;0
77;486;2;14;26;16;0
78;410;36;12;26;14;0
79;184;126;12;26;14;0
80;212;126;12;26;14;0
81;110;36;12;30;14;0
82;466;36;12;26;14;0
83;438;36;12;26;14;0
84;16;70;12;26;14;0
85;170;98;12;26;14;0
86;380;98;12;26;14;0
87;374;2;14;26;16;0
88;436;98;12;26;14;0
89;352;70;12;26;14;0
90;284;36;12;26;14;0
91;428;154;8;26;10;0
92;418;154;8;26;10;0
93;438;154;8;26;10;0
94;486;154;12;16;14;0
95;82;36;12;30;14;0
96;108;188;6;12;8;0
97;296;98;12;26;14;0
98;184;70;12;26;14;0
99;450;70;12;26;14;0
100;226;98;12;26;14;0
101;296;70;12;26;14;0
102;16;126;12;26;14;0
103;124;2;12;32;14;0
104;298;36;12;26;14;0
105;170;126;12;26;14;0
106;222;2;12;32;14;0
107;156;70;12;26;14;0
108;156;98;12;26;14;0
109;66;36;14;26;16;0
110;354;36;12;26;14;0
111;326;36;12;26;14;0
112;166;2;12;32;14;0
113;264;2;12;32;14;0
114;268;70;12;26;14;0
115;86;70;12;26;14;0
116;494;36;12;26;14;0
117;282;98;12;26;14;0
118;380;70;12;26;14;0
119;422;2;14;26;16;0
120;170;70;12;26;14;0
121;208;2;12;32;14;0
122;198;98;12;26;14;0
123;382;154;10;26;12;0
124;70;188;4;26;6;0
125;358;154;10;26;12;0
126;50;154;14;20;16;0
127;478;126;14;20;16;0
128;258;154;14;20;16;0
129;414;126;14;20;16;0
130;226;154;14;20;16;0
131;270;126;14;20;16;0
132;430;126;14;20;16;0
133;254;126;14;20;16;0
134;350;126;14;20;16;0
135;334;126;14;20;16;0
136;114;154;14;20;16;0
137;178;154;14;20;16;0
138;2;154;14;20;16;0
139;462;126;14;20;16;0
140;162;154;14;20;16;0
141;318;126;14;20;16;0
142;130;154;14;20;16;0
143;286;126;14;20;16;0
144;98;154;14;20;16;0
145;194;154;14;20;16;0
146;446;126;14;20;16;0
147;494;126;14;20;16;0
148;146;154;14;20;16;0
149;18;154;14;20;16;0
150;398;126;14;20;16;0
151;66;154;14;20;16;0
152;34;154;14;20;16;0
153;382;126;14;20;16;0
154;274;154;14;20;16;0
155;366;126;14;20;16;0
156;82;154;14;20;16;0
157;242;154;14;20;16;0
158;210;154;14;20;16;0
159;302;126;14;20;16;0
160;122;188;0;0;0;0
161;394;154;8;32;10;0
162;452;36;12;26;14;0
163;310;2;14;26;16;0
164;326;2;14;26;16;0
165;340;36;12;26;14;0
166;76;188;4;26;6;0
167;110;2;12;32;14;0
168;34;188;12;12;14;0
169;2;2;16;26;18;0
170;304;154;12;22;14;0
171;210;36;16;22;18;0
172;318;154;12;22;14;0
173;14;188;8;18;10;0
174;74;2;16;26;18;0
175;92;2;16;26;18;0
176;48;188;8;16;10;0
177;44;70;12;26;14;0
178;436;70;12;26;14;0
179;184;98;12;26;14;0
180;100;188;6;12;8;0
181;250;2;12;32;14;0
182;34;36;14;26;16;0
183;94;188;4;20;6;0
184;272;36;10;32;12;0
185;260;36;10;32;12;0
186;290;154;12;22;14;0
187;192;36;16;22;18;0
188;174;36;16;22;18;0
189;156;36;16;22;18;0
190;138;36;16;22;18;0
191;236;2;12;32;14;0
192;198;126;12;26;14;0
193;324;98;12;26;14;0
194;58;70;12;26;14;0
195;438;2;14;26;14;0
196;226;70;12;26;14;0
197;128;98;12;26;14;0
198;470;2;14;26;16;0
199;194;2;12;32;14;0
200;282;70;12;26;14;0
201;394;98;12;26;14;0
202;368;36;12;26;14;0
203;72;70;12;26;14;0
204;58;98;12;26;14;0
205;2;126;12;26;14;0
206;16;98;12;26;14;0
207;142;98;12;26;14;0
208;278;2;14;26;16;0
209;294;2;14;26;14;0
210;480;36;12;26;14;0
211;422;70;12;26;14;0
212;198;70;12;26;14;0
213;358;2;14;26;14;0
214;86;98;12;26;14;0
215;226;126;12;24;14;0
216;20;2;16;26;18;0
