"Calibri Light";8;False;False;1;0;1;1
32;33;70;2;13;2;0
33;149;70;1;10;4;2
34;100;70;3;6;4;1
35;76;16;5;10;5;0
36;129;30;4;11;6;1
37;169;2;7;10;8;0
38;17;16;6;10;7;1
39;172;70;1;6;2;1
40;63;70;2;12;3;1
41;71;70;2;12;3;1
42;95;70;3;6;5;1
43;109;30;5;9;5;0
44;37;70;2;12;3;0
45;49;70;3;8;3;0
46;158;70;1;10;3;1
47;135;30;4;11;4;0
48;195;16;5;10;6;1
49;230;16;5;10;6;1
50;159;30;4;10;6;1
51;232;30;4;10;6;1
52;244;16;5;10;6;1
53;122;44;4;10;6;1
54;68;44;4;10;6;1
55;44;44;4;10;6;1
56;207;30;4;10;6;1
57;238;30;4;10;6;1
58;143;70;1;10;3;1
59;41;70;2;12;3;0
60;102;30;5;9;5;0
61;188;44;4;9;5;1
62;116;30;5;9;5;1
63;20;44;4;10;5;1
64;14;2;8;11;10;1
65;196;2;7;10;6;0
66;30;30;5;10;6;1
67;223;16;5;10;6;1
68;97;16;5;10;7;1
69;152;44;4;10;5;1
70;50;44;4;10;5;1
71;37;30;5;10;7;1
72;132;16;5;10;7;1
73;155;70;1;10;3;1
74;238;58;3;10;3;0
75;201;30;4;10;6;1
76;75;58;3;10;5;1
77;124;2;7;10;9;1
78;188;16;5;10;7;1
79;2;16;6;10;7;1
80;74;44;4;10;6;1
81;44;2;7;11;7;1
82;153;30;4;10;6;1
83;164;44;4;10;5;1
84;16;30;5;10;5;0
85;202;16;5;10;7;1
86;151;2;7;10;6;0
87;2;2;10;10;10;0
88;181;16;5;10;6;0
89;58;30;5;10;5;0
90;146;16;5;10;5;0
91;67;70;2;12;3;1
92;147;30;4;11;4;0
93;75;70;2;12;3;0
94;222;44;5;7;5;0
95;53;2;6;12;5;0
96;161;70;2;4;3;1
97;56;44;4;10;5;1
98;116;44;4;10;6;1
99;38;44;4;10;5;1
100;14;44;4;10;6;1
101;189;30;4;10;5;1
102;243;44;3;10;3;0
103;71;30;4;12;5;1
104;92;44;4;10;6;1
105;152;70;1;10;2;1
106;45;70;2;12;3;0
107;170;44;4;10;5;1
108;146;70;1;10;2;1
109;142;2;7;10;9;1
110;104;44;4;10;6;1
111;153;16;5;10;6;1
112;65;30;4;12;6;1
113;83;30;4;12;6;1
114;49;58;3;10;4;1
115;30;58;3;10;4;1
116;226;58;3;10;4;1
117;176;44;4;10;6;1
118;216;16;5;10;5;0
119;24;2;8;10;8;1
120;118;16;5;10;5;0
121;47;16;5;12;5;0
122;141;58;3;10;4;1
123;211;44;3;12;3;1
124;132;70;1;12;5;2
125;206;44;3;12;3;1
126;61;58;5;6;5;0
127;16;70;5;6;5;0
128;184;58;5;6;5;0
129;170;58;5;6;5;0
130;231;58;5;6;5;0
131;42;58;5;6;5;0
132;191;58;5;6;5;0
133;23;58;5;6;5;0
134;35;58;5;6;5;0
135;2;58;5;6;5;0
136;212;58;5;6;5;0
137;243;58;5;6;5;0
138;80;58;5;6;5;0
139;9;70;5;6;5;0
140;198;58;5;6;5;0
141;9;58;5;6;5;0
142;129;58;5;6;5;0
143;16;58;5;6;5;0
144;122;58;5;6;5;0
145;146;58;5;6;5;0
146;2;70;5;6;5;0
147;101;58;5;6;5;0
148;205;58;5;6;5;0
149;68;58;5;6;5;0
150;87;58;5;6;5;0
151;115;58;5;6;5;0
152;54;58;5;6;5;0
153;94;58;5;6;5;0
154;177;58;5;6;5;0
155;248;44;5;6;5;0
156;108;58;5;6;5;0
157;219;58;5;6;5;0
158;229;44;5;6;5;0
159;236;44;5;6;5;0
160;175;70;0;0;0;0
161;140;70;1;11;4;1
162;26;44;4;10;5;1
163;44;30;5;10;6;0
164;98;44;4;10;5;1
165;174;16;5;10;6;0
166;129;70;1;12;5;2
167;141;30;4;11;5;1
168;135;70;3;4;4;1
169;88;2;7;10;9;1
170;28;70;3;9;4;1
171;200;44;4;9;5;1
172;225;30;5;8;5;0
173;54;70;3;8;3;0
174;153;58;5;6;6;1
175;120;70;3;4;4;1
176;115;70;3;6;4;0
177;237;16;5;10;5;0
178;110;70;3;6;4;0
179;105;70;3;6;4;0
180;165;70;2;4;3;1
181;40;16;5;12;6;1
182;62;16;5;11;6;1
183;169;70;1;7;3;1
184;59;70;2;12;3;1
185;125;70;2;6;3;0
186;23;70;3;9;5;1
187;216;44;4;9;5;1
188;160;2;7;10;7;0
189;133;2;7;10;7;0
190;61;2;7;10;7;0
191;123;30;4;11;5;0
192;97;2;7;10;6;0
193;79;2;7;10;6;0
194;115;2;7;10;6;0
195;70;2;7;10;6;0
196;106;2;7;10;6;0
197;187;2;7;10;6;0
198;34;2;8;10;8;0
199;33;16;5;12;6;1
200;195;30;4;10;5;1
201;2;44;4;10;5;1
202;209;16;5;10;5;0
203;219;30;4;10;5;1
204;83;70;2;10;3;0
205;79;70;2;10;3;1
206;51;30;5;10;3;-1
207;136;58;3;10;3;0
208;244;2;6;10;7;0
209;167;16;5;10;7;1
210;236;2;6;10;7;1
211;54;16;6;10;7;1
212;213;2;6;10;7;1
213;221;2;6;10;7;1
214;25;16;6;10;7;1
215;194;44;4;9;5;1
216;205;2;6;11;7;1
217;90;16;5;10;7;1
218;139;16;5;10;7;1
219;2;30;5;10;7;1
220;23;30;5;10;7;1
221;111;16;5;10;5;0
222;182;44;4;10;6;1
223;165;30;4;10;6;1
224;183;30;4;10;5;1
225;80;44;4;10;5;1
226;146;44;4;10;5;1
227;213;30;4;10;5;1
228;32;44;4;10;5;1
229;177;30;4;10;5;1
230;178;2;7;10;8;1
231;77;30;4;12;5;1
232;62;44;4;10;5;1
233;86;44;4;10;5;1
234;140;44;4;10;5;1
235;110;44;4;10;5;1
236;91;70;2;10;2;0
237;87;70;2;10;2;1
238;165;58;3;10;2;0
239;160;58;3;10;2;0
240;134;44;4;10;6;1
241;171;30;4;10;6;1
242;125;16;5;10;6;1
243;83;16;5;10;6;1
244;9;30;5;10;6;1
245;160;16;5;10;6;1
246;104;16;5;10;6;1
247;95;30;5;9;5;0
248;69;16;5;11;6;1
249;158;44;4;10;6;1
250;244;30;4;10;6;1
251;128;44;4;10;6;1
252;8;44;4;10;6;1
253;229;2;5;12;5;0
254;89;30;4;12;6;1
255;10;16;5;12;5;0
